0,0,0.6875,0.75,0,0,0,0,0,0.2666666666666667,1,0.9375,0.1875,0,0,0,0,0.125,0.6875,0.5625,0.375,0,0,0,0,0,0.125,0.625,0.3125,0,0,0,0,0,0,0.875,0.1875,0,0,0,0,0,0.1875,1,0,0,0,0,0,0,0.75,1,0.75,0.9375,0.875,0,0,0,0.625,1,0.875,0.625,0.625,0.06666666666666667,-1
0,0,0.25,0.8125,0.625,0.1875,0,0,0,0,1,0.9375,0.8125,0.8125,0,0,0,0.0625,1,0.5625,0.5,0.9375,0,0,0,0.125,1,0.9375,0.9375,1,0.0625,0,0,0,0.4375,0.75,0.75,1,0.4285714285714285,0,0,0,0,0,0,0.875,0.625,0,0,0,0.1875,0.125,0.0625,0.875,0.6875,0,0,0,0.3125,0.8125,0.875,0.75,0.125,0,-1
0,0,0.5,0.75,1,0.5625,0.0625,0,0,0,0.875,0.6875,0.4375,1,0.25,0,0,0,0,0,0.25,1,0.125,0,0,0,0,0.25,0.875,1,0.1875,0,0,0,0,0.5,0.875,0.9375,0.5714285714285714,0,0,0,0,0,0,0.5625,0.6875,0,0,0.1875,0.75,0.25,0.375,0.875,0.4375,0,0,0.1,0.5625,1,1,0.6875,0,0,-1
0,0,0.25,0.8125,0.8125,0,0,0,0,0,0.75,0.875,0.75,0.4375,0,0,0,0,0.75,0.75,0.3125,0.875,0,0,0,0,0.75,0.625,0,0.75,0.1875,0,0,0.2857142857142857,1,0.3125,0,0.5,0.5714285714285714,0,0,0.25,1,0.125,0,0.5625,0.5,0,0,0.1875,0.875,0.5625,0.25,0.9375,0.3125,0,0,0,0.25,0.8125,0.875,0.625,0,0,-1
0,0,0.25,0.875,0.75,0.0625,0,0,0,0,0.6875,0.6875,0.625,0.3125,0,0,0,0,0,0,0.75,0.5625,0,0,0,0,0,0.4375,1,0.75,0.125,0,0,0,0,0,0.25,0.625,0.7142857142857143,0,0,0,0.0625,0.0625,0,0.1875,0.875,0,0,0,0.6875,0.375,0.1875,0.75,0.8125,0,0,0,0.375,0.875,1,0.6875,0.0625,0,-1
0,0,0.1875,1,0.875,0.25,0,0,0,0,0.625,1,1,0.9375,0,0,0,0.125,1,0.75,0.3125,0.875,0.125,0,0,0.3125,1,0.25,0,0.625,0.375,0,0,0.4285714285714285,1,0.0625,0,0.4375,0.6428571428571429,0,0,0.1875,1,0.1875,0,0.5625,0.75,0,0,0,0.8125,0.875,0.8125,1,0.5625,0,0,0,0.1875,0.8125,1,0.75,0.125,0,-1
0,0,0.375,0.8125,0.8125,0.1875,0,0,0,0.1333333333333333,1,1,1,0.6875,0,0,0,0.1875,1,0.9375,0.375,1,0.25,0,0,0.1875,1,0.5625,0,1,0.5,0,0,0.5714285714285714,1,0.1875,0.0625,1,0.4285714285714285,0,0,0.4375,1,0.125,0.5,1,0.1875,0,0,0.0625,0.875,1,1,0.8125,0,0,0,0,0.25,0.8125,0.75,0.125,0,0,-1
0,0,0.3125,0.875,0.4375,0,0,0,0,0.1333333333333333,1,1,1,0.1875,0,0,0,0.0625,1,0.5,0.8125,0.5625,0,0,0,0,0.375,0.1875,1,0.4375,0,0,0,0,0,0,1,0.4375,0,0,0,0,0,0.6875,0.9375,0,0,0,0,0,0.5625,1,0.875,0.5,0.625,0,0,0,0.375,0.9375,0.75,1,1,0.4666666666666667,-1
0,0,0.3125,0.5625,0.8125,0.75,0,0,0,0.6666666666666666,1,0.9375,0.75,1,0.125,0,0,0.5,0.4375,0,0.6875,0.875,0,0,0,0,0,0.125,1,0.875,0.0625,0,0,0,0,0.0625,0.6875,1,0.5,0,0,0,0,0,0,0.5,0.75,0,0,0,0.875,0.625,0.625,1,0.5,0,0,0,0.375,0.9375,1,0.625,0.0625,0,-1
0,0,0.6875,0.75,0.4375,0,0,0,0,0.2,1,0.875,1,0.1875,0,0,0,0.375,1,0.375,1,0.375,0,0,0,0.125,0.9375,1,1,0.875,0,0,0,0,0.25,0.5625,0.5,0.9375,0.4285714285714285,0,0,0,0,0,0,0.6875,0.6875,0,0,0,0.125,0.25,0.5625,1,0.4375,0,0,0,0.625,1,0.8125,0.5,0.0625,0,-1
0,0,0,0,0.625,0.4375,0,0,0,0,0,0.125,1,0.8125,0,0,0,0,0.1875,1,1,0.5625,0,0,0,0.5,1,1,1,0.625,0,0,0,0.07142857142857142,0.1875,0.1875,1,0.6875,0,0,0,0,0,0.0625,1,0.8125,0,0,0,0,0,0,1,1,0.1875,0,0,0,0,0,0.5,1,0.625,0,1
0,0,0.1875,0.8125,0.875,0.1875,0,0,0,0,0.9375,1,1,0.75,0,0,0,0.25,1,0.5,0.375,1,0,0,0,0.3125,1,0.4375,0.0625,0.9375,0.1875,0,0,0.5714285714285714,1,0.375,0,1,0.3571428571428572,0,0,0.25,1,0.4375,0,0.9375,0.375,0,0,0.1875,0.9375,0.875,0.75,1,0.25,0,0,0,0.1875,0.9375,0.9375,0.5,0,0,-1
0,0,0.25,0.8125,0.5,0,0,0,0,0,0.875,1,1,0.3125,0,0,0,0.25,1,0.4375,0.5,0.9375,0,0,0,0,0.9375,0.75,0.9375,1,0.25,0,0,0,0.3125,0.875,0.875,1,0.4285714285714285,0,0,0,0,0,0,0.8125,0.5,0,0,0,0,0,0,0.625,0.8125,0,0,0,0.3125,0.875,1,0.9375,0.5,0,-1
0,0,0,0.6875,0.875,0.125,0,0,0,0,0.3125,1,1,0.6875,0,0,0,0.125,1,0.625,0.375,0.875,0,0,0,0.125,1,0.625,0.125,0.875,0.125,0,0,0.2142857142857143,1,0.625,0,0.5625,0.5714285714285714,0,0,0.1875,1,0.25,0,0.6875,0.6875,0,0,0,0.75,0.8125,0.5625,1,0.5,0,0,0,0.0625,0.6875,0.9375,0.5625,0.125,0,-1
0,0,0.375,1,0.375,0,0,0,0,0.2666666666666667,1,0.8125,1,0.125,0,0,0,0.5,0.9375,0.0625,0.9375,0.3125,0,0,0,0.3125,1,1,1,1,0.375,0,0,0,0.875,1,0.875,0.8125,0.5714285714285714,0,0,0,0.5625,1,0.1875,0.875,0.5,0,0,0,0.75,0.875,0.6875,0.9375,0.125,0,0,0,0.25,0.625,0.875,0.4375,0,0,-1
0,0,0.5,1,0.875,0.375,0,0,0,0.3333333333333333,1,0.8125,0.75,0.875,0,0,0,0.375,1,0.75,0.25,0,0,0,0,0.5625,1,1,0.9375,0.1875,0,0,0,0,0.375,0.3125,0.875,0.625,0,0,0,0,0,0,0.75,0.875,0,0,0,0,0.9375,0.5625,1,0.875,0,0,0,0,0.375,0.9375,0.9375,0.375,0,0,-1
0,0,0.5,1,0.5,0,0,0,0,0.1333333333333333,1,1,0.9375,0.3125,0,0,0,0.125,1,0.3125,0.75,0.625,0,0,0,0,0.5,0.0625,0.6875,0.625,0,0,0,0,0,0.25,1,0.25,0,0,0,0,0,0.8125,0.9375,0.3125,0.1875,0,0,0,0.625,1,1,1,1,0,0,0,0.625,0.875,0.5625,0.5,0.6875,0.1333333333333333,-1
0,0,0,0.125,0.6875,0,0,0,0,0,0,0.6875,0.5,0,0,0,0,0,0.0625,1,0.1875,0.5625,0,0,0,0,0.6875,0.6875,0.125,1,0,0,0,0.2857142857142857,1,0.625,0.75,0.9375,0.3571428571428572,0,0,0.1875,0.6875,0.75,0.9375,0.8125,0.1875,0,0,0,0,0,0.875,0.25,0,0,0,0,0,0.125,1,0.125,0,0,-1
0,0,0.125,0.9375,0.875,0.25,0,0,0,0,0.5,1,1,0.6875,0,0,0,0,0.4375,1,1,0.625,0,0,0,0,0.4375,1,1,0.5625,0,0,0,0,0.625,1,1,0.375,0,0,0,0,0.625,1,1,0.5,0,0,0,0,0.8125,1,1,0.8125,0,0,0,0,0.125,0.6875,0.9375,0.4375,0,0,1
0,0,0.375,0.6875,0.75,0.1875,0,0,0,0,0.5625,1,1,0.8125,0,0,0,0,0.3125,1,1,0.5625,0,0,0,0,0.3125,1,1,0.4375,0,0,0,0,0.4375,1,1,0.375,0,0,0,0,0.5,1,1,0.375,0,0,0,0,0.5625,1,1,0.375,0,0,0,0,0.3125,0.75,0.6875,0.1875,0,0,1
0,0,0,0.6875,0.75,0.125,0,0,0,0,0.375,1,1,0.625,0,0,0,0,0.75,0.875,0.375,1,0.0625,0,0,0.125,1,0.75,0,0.875,0.25,0,0,0.2142857142857143,1,0.5625,0,0.875,0.4285714285714285,0,0,0,1,0.5,0.0625,1,0.3125,0,0,0,0.5625,0.875,0.75,1,0.125,0,0,0,0.0625,0.6875,1,0.375,0,0,-1
0,0,0.3125,0.9375,0.8125,0.125,0,0,0,0,0.875,0.8125,0.5625,0.8125,0,0,0,0,0.625,0,0,0.625,0.125,0,0,0,0,0,0,0.6875,0.1875,0,0,0,0,0,0.125,0.9375,0,0,0,0,0,0.0625,0.75,0.5625,0,0,0,0,0.625,0.75,1,0.875,0.125,0,0,0,0.3125,0.875,0.75,0.6875,0.25,0,-1
0,0,0.8125,0.8125,0.8125,0.5,0,0,0,0,0.4375,0.5,1,0.3125,0,0,0,0,0,0.125,1,0.0625,0,0,0,0.0625,0.1875,0.5625,0.875,0.3125,0.5,0,0,0.7142857142857143,1,1,1,0.9375,0.4285714285714285,0,0,0.1875,0.6875,0.9375,0.1875,0,0,0,0,0,0.625,0.5625,0,0,0,0,0,0,0.8125,0.25,0,0,0,0,-1
0,0,0.75,1,1,0.375,0,0,0,0.6,1,0.5625,0.75,0.9375,0,0,0,0.5,0.625,0,0.1875,1,0.25,0,0,0,0,0,0.375,1,0,0,0,0,0,0.0625,0.875,0.6875,0,0,0,0,0.0625,0.625,0.875,0.1875,0,0,0,0.125,1,1,0.5625,0.25,0.25,0,0,0.1,0.625,1,1,1,1,0.1333333333333333,-1
0,0,0.125,0.8125,0.9375,0.125,0,0,0,0,0.6875,1,0.8125,0.625,0,0,0,0,0.875,0.5625,0.5,0.75,0,0,0,0,0.5,0.875,1,0.625,0,0,0,0,0.3125,1,0.8125,0.0625,0,0,0,0,0.5625,0.9375,0.875,0.125,0,0,0,0,0.4375,0.875,0.875,0.375,0,0,0,0,0.0625,0.8125,1,0.125,0,0,-1
0,0.125,0.8125,1,1,0.375,0,0,0,0.6666666666666666,1,0.6875,0.6875,0.8125,0,0,0,0.3125,0.75,0,0.25,1,0.125,0,0,0,0,0,0.375,1,0.0625,0,0,0,0,0,0.5625,0.875,0,0,0,0,0,0.25,1,0.3125,0,0,0,0,0.375,1,0.9375,0.5625,0.5,0.3,0,0,0.75,1,1,0.875,0.8125,0.4,-1
0,0,0,0.5,0.6875,0,0,0,0,0,0.4375,1,0.6875,0.5625,0,0,0,0,0.875,0.9375,0.25,0.625,0.125,0,0,0.0625,1,0.3125,0,0.375,0.375,0,0,0.2142857142857143,0.75,0,0.1875,0.5,0.6428571428571429,0,0,0.1875,0.8125,0,0,0.8125,0.5,0,0,0,0.6875,0.3125,0.375,0.9375,0.1875,0,0,0,0.0625,0.6875,0.8125,0.5625,0,0,-1
0,0,0.5625,0.875,1,0.5625,0.0625,0,0,0.2666666666666667,0.9375,0.4375,0.125,0.875,0.25,0,0,0,0.0625,0.0625,0.5,0.875,0,0,0,0,0,0.125,1,0.375,0,0,0,0,0,0,0.125,0.875,0,0,0,0,0,0,0,0.375,0.625,0,0,0.1875,0.5625,0.25,0.25,0.625,0.625,0,0,0.1,0.625,0.8125,0.75,0.5625,0,0,-1
0,0,0.625,1,1,0.75,0,0,0,0,0.375,1,0.5625,0.4375,0,0,0,0,0.4375,1,0.25,0,0,0,0,0,0.6875,1,1,0.625,0.0625,0,0,0,0.1875,0.5,0.375,0.8125,0.7857142857142857,0,0,0,0,0,0,0.4375,1,0,0,0,0,0,0.1875,0.9375,0.9375,0,0,0,0.625,1,1,0.8125,0.125,0,-1
0,0,0.75,0.75,0.875,0.8125,0.0625,0,0,0.1333333333333333,1,1,0.6875,0.625,0.0625,0,0,0.375,1,0.3125,0,0,0,0,0,0.5,1,0.9375,0.5,0,0,0,0,0.2142857142857143,0.875,0.5625,1,0.1875,0,0,0,0,0,0,0.875,0.5,0,0,0,0.0625,0.4375,0.25,0.875,0.6875,0,0,0,0,0.8125,1,1,0.5,0,0,-1
0,0.125,0.625,1,1,0.875,0,0,0,0.6666666666666666,1,0.625,0.375,0.25,0,0,0,0.4375,0.875,0.1875,0,0,0,0,0,0.5625,1,1,0.6875,0.0625,0,0,0,0.3571428571428572,0.6875,0.25,0.8125,0.3125,0,0,0,0,0,0,0.5625,0.5,0,0,0,0,0.0625,0.1875,0.9375,0.25,0,0,0,0,0.875,0.875,0.625,0,0,0,-1
0,0.125,0.8125,1,1,0.25,0,0,0,0.1333333333333333,0.9375,0.5625,0.75,0.75,0,0,0,0,0,0.3125,0.9375,0.5625,0,0,0,0,0,1,1,0.875,0.1875,0,0,0,0,0.25,0.25,0.6875,0.8571428571428571,0,0,0.1875,0.375,0,0,0.3125,1,0,0,0.4375,0.875,0.25,0.5,0.9375,0.625,0,0,0,0.8125,1,1,0.6875,0.0625,0,-1
0,0,0,0.375,0.8125,0,0,0,0,0,0.0625,0.8125,0.5625,0,0,0,0,0,0.25,1,0.25,0,0,0,0,0,0.5,0.875,0,0,0,0,0,0,0.8125,0.9375,0.75,0.5,0,0,0,0,0.75,0.875,0.3125,0.625,0.75,0,0,0,0.5,0.8125,0.25,0.25,0.9375,0.2,0,0,0,0.3125,0.75,0.875,0.4375,0,-1
0,0,0.4375,0.8125,0.875,0.25,0,0,0,0.5333333333333333,0.9375,0.4375,0.5,1,0,0,0,0.75,0.75,0,0.125,1,0.25,0,0,0.1875,0.8125,1,1,1,0.125,0,0,0,0,0,0,0.6875,0.6428571428571429,0,0,0,0,0,0,0.375,0.75,0,0,0,0.3125,0,0,0.625,0.75,0,0,0,0.5,0.75,0.875,0.625,0.125,0,-1
0,0,0.1875,0.9375,0.9375,0.1875,0,0,0,0,0.6875,0.875,0.4375,0.8125,0,0,0,0,0.6875,0.6875,0.75,1,0,0,0,0,0.1875,1,1,1,0,0,0,0,0.375,1,0.875,0.0625,0,0,0,0,1,0.625,0.9375,0.0625,0,0,0,0,0.875,0.375,0.875,0.1875,0,0,0,0,0.25,0.9375,1,0.25,0,0,-1
0,0,0,0.625,0.9375,0,0,0,0,0,0.5,0.9375,0.3125,0.4375,0.6875,0,0,0.125,1,0.375,0,0.8125,0.6875,0,0,0.625,1,0.1875,0.375,1,0.1875,0,0,0.2857142857142857,1,1,1,1,0.5714285714285714,0,0,0,0.25,0.75,1,0.1875,0,0,0,0,0,0.625,0.9375,0,0,0,0,0,0,0.75,0.625,0,0,0,-1
0,0,0.1875,1,0.625,0,0,0,0,0.06666666666666667,0.625,1,1,0.0625,0,0,0,0.625,1,1,0.9375,0,0,0,0,0.1875,0.6875,1,1,0,0,0,0,0,0,0.875,1,0.1875,0,0,0,0,0,0.875,1,0.1875,0,0,0,0,0.0625,1,1,0.3125,0,0,0,0,0.0625,0.875,0.8125,0,0,0,1
0,0,0.3125,0.875,0.875,0.375,0,0,0,0,0.6875,0.3125,0.125,0.75,0,0,0,0,0.6875,0.0625,0.5,0.6875,0,0,0,0,0.4375,0.8125,1,0.375,0,0,0,0,0.1875,1,0.5,0,0,0,0,0,0.6875,0.625,0.75,0.0625,0,0,0,0,0.875,0.125,0.25,0.75,0,0,0,0,0.3125,0.9375,1,0.75,0,0,-1
0,0,0.0625,0.9375,0.8125,0.0625,0,0,0,0,0.5,1,1,0.5,0,0,1,0.8125,1,1,1,0.375,0,0,0,0.5625,0.5,0.5625,1,0.375,0,0,0,0,0,0.625,1,0.0625,0,0,0,0,0,0.75,1,0,0,0,0,0,0,1,0.875,0.0625,0,0,0,0,0,0.75,1,0.0625,0,0,1
0,0,0.375,1,1,0.5,0,0,0,0.06666666666666667,1,0.6875,0.5,0.9375,0,0,0,0,0.9375,0.625,0.875,0.875,0,0,0,0,0.5,1,1,0.1875,0,0,0,0,0.625,1,0.625,0,0,0,0,0.1875,1,0.4375,0.9375,0.125,0,0,0,0.0625,1,0.375,0.75,0.4375,0,0,0,0,0.3125,1,0.9375,0.3125,0,0,-1
0,0,0.25,0.8125,0.8125,0.125,0,0,0,0.1333333333333333,0.9375,0.4375,0.25,0.4375,0,0,0,0.375,0.75,0,0.3125,0.5625,0,0,0,0.1875,0.6875,0.1875,0.4375,0.875,0.0625,0,0,0,0.375,0.9375,1,0.875,0.2857142857142857,0,0,0,0,0,0,0.25,0.6875,0,0,0,0,0,0,0.25,0.9375,0,0,0,0.1875,0.8125,1,1,0.5,0,-1
0,0.125,1,1,0.9375,0.3125,0,0,0,0.06666666666666667,1,0.8125,0.5625,0.9375,0.1875,0,0,0.1875,1,0,0.3125,1,0.3125,0,0,0,0.75,1,1,1,0.375,0,0,0,0.0625,0.25,0.25,0.75,0.3571428571428572,0,0,0,0,0,0,0.75,0.5625,0,0,0,0.0625,0,0.125,0.875,0.4375,0,0,0,0.75,1,1,0.9375,0.1875,0,-1
0,0,0.0625,0.9375,0.8125,0,0,0,0,0,0.1875,1,1,0.125,0,0,0,0.0625,0.75,1,0.75,0,0,0,0,0.5,1,1,0.5,0,0,0,0,0.1428571428571428,0.75,1,0.375,0,0,0,0,0,0.4375,1,0.4375,0,0,0,0,0,0.25,1,0.5,0,0,0,0,0,0.0625,0.875,0.5625,0,0,0,1
0,0,0.4375,0.9375,0.9375,0.5625,0.0625,0,0,0.4666666666666667,0.9375,0.3125,0.25,0.875,0.25,0,0,0.125,0.125,0,0.4375,0.8125,0.0625,0,0,0,0.125,0.75,0.9375,0.3125,0,0,0,0,0.0625,0.3125,0.625,0.8125,0,0,0,0,0,0,0,0.625,0.4375,0,0,0,0.6875,0.0625,0.0625,0.75,0.4375,0,0,0,0.5,0.875,0.8125,0.5,0,0,-1
0,0.25,0.4375,0.75,1,0.9375,0.0625,0,0.2,1,1,0.8125,0.625,0.375,0.0625,0,0,0.3125,1,0.375,0,0,0,0,0,0.375,1,1,0.5,0,0,0,0,0.3571428571428572,0.9375,0.3125,0.875,0.4375,0,0,0,0,0.125,0,0.5,0.875,0,0,0,0,0.3125,0.125,0.75,0.8125,0,0,0,0,0.5,1,0.9375,0.25,0,0,-1
0,0,0.1875,1,0.1875,0,0,0,0,0,0.6875,0.8125,0.0625,0.0625,0,0,0,0.375,0.875,0.125,0.5625,0.75,0,0,0,0.5625,0.75,0,0.875,0.3125,0.0625,0,0,0.5,1,0.75,1,1,0.7857142857142857,0,0,0,0.375,0.6875,0.9375,0.3125,0.0625,0,0,0,0,0.6875,0.625,0,0,0,0,0,0.1875,1,0.25,0,0,0,-1
0,0,0,0.375,1,0.625,0,0,0,0,0.1875,0.9375,0.9375,0.25,0,0,0,0,0.3125,1,0.5,0,0,0,0,0,0.625,1,0.25,0,0,0,0,0,0.625,1,0.5,0.0625,0,0,0,0.0625,0.9375,1,1,0.9375,0.125,0,0,0.0625,0.8125,1,0.9375,1,0.4375,0,0,0,0,0.3125,0.9375,0.9375,0.3125,0,-1
0,0,0.1875,0.875,0.9375,0.3125,0,0,0,0,0.6875,0.875,0.3125,0.6875,0.125,0,0,0,0.875,0.4375,0,0.4375,0.25,0,0,0.0625,1,0.125,0,0.1875,0.4375,0,0,0.2857142857142857,0.8125,0,0,0.3125,0.5714285714285714,0,0,0.125,0.75,0,0,0.6875,0.4375,0,0,0,0.875,0.5,0.8125,0.875,0,0,0,0,0.1875,0.75,0.625,0.1875,0,0,-1
0,0,0.75,1,1,0.625,0,0,0,0,0.8125,0.8125,0.5,1,0.3125,0,0,0,0,0,0,1,0.5,0,0,0,0.0625,0.5,0.8125,0.9375,0.125,0,0,0,0.4375,1,1,0.9375,0.2142857142857143,0,0,0,0,0.1875,0.25,0.6875,0.9375,0,0,0.0625,0.6875,0,0.125,0.8125,0.9375,0,0,0.1,0.8125,1,1,0.875,0.375,0,-1
0,0,0.5625,1,0.6875,0.125,0,0,0,0.6,1,0.5,0.8125,0.5,0,0,0,0.5,0.375,0,0,0.75,0,0,0,0,0,0,0.5,0.625,0,0,0,0,0,0,0.875,0.375,0,0,0,0,0,0.5,0.6875,0,0,0,0,0,0.5,1,0.375,0.25,0.25,0,0,0,0.75,0.9375,0.9375,1,0.8125,0,-1
0,0.25,0.9375,1,1,1,0.6875,0,0,0.06666666666666667,0.5,0.5,0.5625,1,0.5625,0,0,0,0,0,0.5,0.75,0,0,0,0.0625,0.25,0.25,0.9375,0.5625,0,0,0,0.7857142857142857,1,1,1,0.9375,0.1428571428571428,0,0,0.125,0.3125,1,0.3125,0,0,0,0,0,0.6875,0.75,0,0,0,0,0,0.3,1,0.3125,0,0,0,0,-1
0,0,0.125,1,0.9375,0.25,0,0,0,0,0.625,0.9375,0.6875,0.6875,0,0,0,0,0.625,0.75,0.9375,0.625,0,0,0,0,0.4375,1,0.875,0.125,0,0,0,0,0.75,1,0.4375,0,0,0,0,0,0.875,0.4375,0.9375,0.0625,0,0,0,0,0.6875,0.4375,0.8125,0.4375,0,0,0,0,0.125,0.875,0.9375,0.4375,0,0,-1
0,0,0.4375,1,1,0.75,0.125,0,0,0,0.75,1,0.8125,0.875,0.4375,0,0,0.125,1,0.6875,0,0,0,0,0,0.3125,1,1,0.6875,0,0,0,0,0.7857142857142857,1,0.6875,1,0.1875,0,0,0,0.0625,0.125,0,0.8125,0.5,0,0,0,0,0.125,0.25,0.8125,0.5,0,0,0,0,0.5,1,1,0.25,0,0,-1
0,0,0.5,0.875,0.75,0.5,0.375,0,0,0,0.75,0.6875,0.375,0.5,0.5,0,0,0,0.875,0.3125,0.25,0.0625,0,0,0,0.25,1,0.875,0.75,0.875,0.0625,0,0,0.3571428571428572,0.4375,0,0,0.5625,0.5,0,0,0,0,0,0,0.625,0.25,0,0,0,0.3125,0.125,0.25,0.8125,0.0625,0,0,0,0.5,1,0.875,0.0625,0,0,-1
0,0,0,0,0.875,0.25,0,0,0,0,0,0.3125,0.9375,0.0625,0,0,0,0,0,0.875,0.5,0,0.125,0,0,0,0.5,0.875,0.125,0.4375,0.8125,0,0,0.2142857142857143,0.9375,0.3125,0,0.8125,0.5,0,0,0.75,0.9375,0.5,0.625,1,0.125,0,0.2,0.5625,0.75,0.75,0.9375,0.9375,0.0625,0,0,0,0,0,0.9375,0.25,0,0,-1
0,0,0.0625,0.75,0.375,0,0,0,0,0,0.625,0.8125,0.0625,0,0,0,0,0,1,0.0625,0,0,0,0,0,0.125,0.75,0,0,0,0,0,0,0.2857142857142857,0.9375,0.875,1,0.9375,0.2857142857142857,0,0,0.1875,1,0.25,0,0.125,0.8125,0,0,0,0.6875,0.4375,0,0.25,0.9375,0,0,0,0,0.625,1,0.875,0.3125,0,-1
0,0.375,0.8125,1,0.875,0.125,0,0,0,0.9333333333333333,0.6875,0.1875,1,0.5,0,0,0,0.4375,0.1875,0.4375,1,0.5,0,0,0,0,0.3125,1,1,1,0.3125,0,0,0,0.125,0.625,0.375,0.6875,0.8571428571428571,0,0,0,0,0,0,0.6875,0.8125,0,0,0.0625,0.625,0.0625,0.25,0.9375,0.5625,0,0,0.2,0.9375,1,1,0.6875,0,0,-1
0,0,0.625,0.8125,0.5625,0,0,0,0,0.3333333333333333,0.6875,0.0625,0.6875,0.3125,0,0,0,0.375,0.4375,0,0.375,0.875,0,0,0,0.125,0.875,0.5,0.5625,1,0.0625,0,0,0,0.125,0.5,0.3125,0.8125,0.2857142857142857,0,0,0,0,0,0,0.4375,0.5625,0,0,0,0.1875,0.125,0,0.3125,0.6875,0,0,0,0.5,0.9375,0.8125,0.875,0.1875,0,-1
0,0.375,1,0.9375,0.1875,0,0,0,0,0.5333333333333333,0.875,0.75,0.6875,0,0,0,0,0.1875,0.6875,0.125,1,0.1875,0,0,0,0,0,0.125,1,0.125,0,0,0,0,0,0.3125,1,0,0,0,0,0,0,0.625,0.75,0,0,0,0,0,0.6875,1,0.8125,0.8125,0.625,0.1,0,0.2,0.875,1,0.9375,0.75,0.75,0.06666666666666667,-1
0,0,0.75,1,1,1,0.875,0,0,0,0.3125,0.5,0.5,0.9375,0.625,0,0,0,0,0,0.3125,0.9375,0.0625,0,0,0,0.125,0.5,0.875,1,0.5625,0,0,0,0.8125,1,0.9375,0.75,0.5,0,0,0,0.0625,0.875,0.375,0,0,0,0,0,0.25,0.875,0,0,0,0,0,0,0.75,0.5625,0,0,0,0,-1
0,0,0.75,0.75,0.75,0.3125,0,0,0,0,0.25,1,1,0.5,0,0,0,0,0.125,1,1,0.5625,0,0,0,0,0.25,1,1,0.5625,0,0,0,0,0.25,1,1,0.25,0,0,0,0,0.3125,1,1,0.1875,0,0,0,0,0.5625,1,1,0,0,0,0,0,0.6875,0.75,0.75,0.25,0,0,1
0,0.375,0.9375,0.9375,0.1875,0,0,0,0,0.5333333333333333,0.9375,0.875,0.875,0,0,0,0,0.25,0.5625,0.125,1,0.3125,0,0,0,0,0,0.125,1,0.3125,0,0,0,0,0,0.4375,0.9375,0.0625,0,0,0,0,0,0.875,0.5625,0,0,0,0,0.0625,0.6875,1,0.625,0.5,0.25,0,0,0.5,1,1,1,1,0.6875,0,-1
0,0,0.625,0.8125,1,0.625,0,0,0,0,0.9375,0.5625,0.125,0.125,0,0,0,0.25,1,1,0.875,0.25,0,0,0,0,0.1875,0.0625,0.25,1,0.1875,0,0,0,0,0,0,0.75,0.5,0,0,0,0,0,0,0.75,0.4375,0,0,0.3125,0.5,0,0.25,0.9375,0.0625,0,0,0.1,0.6875,0.875,0.9375,0.125,0,0,-1
0,0,0.0625,0.875,0.125,0,0,0,0,0,0.3125,0.875,0,0,0,0,0,0,0.5,0.625,0,0,0,0,0,0,0.75,0.375,0,0,0,0,0,0,1,0.5625,0.75,0.5625,0.1428571428571428,0,0,0,1,0.8125,0.5,0.625,0.8125,0,0,0,0.6875,0.75,0,0.25,0.9375,0,0,0,0,0.8125,1,1,0.5625,0,-1
0,0,0.625,0.875,0.9375,0.75,0.3125,0,0,0,0.875,0.25,0.125,0.125,0,0,0,0.1875,0.875,0.625,0.625,0.3125,0,0,0,0.375,0.9375,0.625,0.375,0.9375,0.125,0,0,0.07142857142857142,0,0,0,0.5,0.5714285714285714,0,0,0,0,0,0,0.375,0.5,0,0,0,0.6875,0.125,0.1875,0.75,0.1875,0,0,0,0.625,1,0.9375,0.3125,0,0,-1
0,0,0.375,0.75,1,0.625,0,0,0,0,0,0.75,1,1,0.0625,0,0,0,0,0.5625,1,1,0.25,0,0,0,0,0.8125,1,1,0.1875,0,0,0,0,0.875,1,0.875,0,0,0,0,0,0.875,1,0.625,0,0,0,0,0.125,1,1,0.8125,0,0,0,0,0.4375,1,0.9375,0.125,0,0,1
0,0,0.25,0.9375,1,1,1,0.875,0,0,0.375,0.75,0.75,0.8125,1,0.6153846153846154,0,0,0,0,0,0.5,0.875,0.1666666666666667,0,0,0,0.375,0.5,1,0.25,0,0,0,0.125,1,1,0.8125,0.1428571428571428,0,0,0,0,0.4375,0.875,0.0625,0,0,0,0,0.125,0.875,0.375,0,0,0,0,0,0.5,0.8125,0.0625,0,0,0,-1
0,0,0.8125,1,1,0.375,0,0,0,0.4,1,0.375,0.625,1,0,0,0,0.0625,0.4375,0.3125,0.875,0.5,0,0,0,0,0.0625,0.9375,1,0.8125,0.0625,0,0,0,0,0.1875,0.25,0.8125,0.7142857142857143,0,0,0,0,0,0,0.5625,0.6875,0,0,0.125,0.875,0.3125,0.375,1,0.25,0,0,0.1,0.9375,1,1,0.625,0,0,-1
